date,service,day_of_week,is_weekend,is_holiday,vacation_flag,season,epidemic_flag,canicule_flag,plan_blanc_flag,admissions_urgent,admissions_programmed,discharges,beds_occupied,beds_available,staff_medecin,staff_chirurgien,staff_infirmier,staff_aide_soignant,staff_sage_femme,staff_psychologue,staff_admin,staff_astreinte,staff_global,medicaments_central,medicaments_service,epi_central,epi_service,materiel_chirurgical_central,materiel_chirurgical_service,equipements_biomedicaux_central,equipements_biomedicaux_service,produits_hygiene_central,produits_hygiene_service,produits_pharmaceutiques_central,produits_pharmaceutiques_service,vaccins_central,vaccins_service
2023-04-07,Chirurgie,Vendredi,0,0,0,Printemps,0,0,0,2,9,12,31,29,2,5,7,5,1,0,1,4,21,15509,-476,8199,-413,5851,-609,0,20,753,-311,7464,-424,0,60
2023-04-07,Obstétrique,Vendredi,0,0,0,Printemps,0,0,0,2,4,8,17,23,3,0,5,4,3,1,1,0,17,15097,-412,7742,-457,5700,-151,0,16,346,-407,7104,-360,0,40
2023-04-07,Administration,Vendredi,0,0,0,Printemps,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,3,15,15097,0,7742,0,5700,0,0,0,346,0,7104,0,0,0
2023-04-08,Urgences,Samedi,1,0,0,Printemps,0,0,0,23,0,17,50,0,4,0,9,3,1,1,1,9,19,14433,-664,7201,-541,5700,400,0,0,0,-346,6535,-569,0,160
2023-04-08,Réanimation,Samedi,1,0,0,Printemps,0,0,0,7,0,6,24,6,3,0,11,4,0,0,0,4,18,13711,-722,6587,-614,5700,400,0,0,0,0,5912,-623,0,100
2023-04-08,Médecine Générale,Samedi,1,0,0,Printemps,0,0,0,3,2,9,31,49,5,1,7,5,0,2,0,2,20,13046,-665,6181,-406,5600,-100,0,16,0,0,5349,-563,0,0
2023-04-08,Chirurgie,Samedi,1,0,0,Printemps,0,0,0,3,5,9,30,30,1,6,9,5,1,1,0,11,23,12577,-469,5772,-409,4995,-605,0,20,0,0,4932,-417,0,60
2023-04-08,Obstétrique,Samedi,1,0,0,Printemps,0,0,0,4,0,7,14,26,1,1,5,2,4,1,1,1,15,12169,-408,5317,-455,4845,-150,0,16,0,0,4575,-357,0,40
2023-04-08,Administration,Samedi,1,0,0,Printemps,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,4,11,12169,0,5317,0,4845,0,0,0,0,0,4575,0,0,0
2023-04-09,Urgences,Dimanche,1,0,0,Printemps,0,0,0,26,0,20,50,0,6,1,7,3,0,2,1,11,20,11497,-672,4771,-546,4845,400,0,0,0,0,3997,-578,0,160
2023-04-09,Réanimation,Dimanche,1,0,0,Printemps,0,0,0,7,0,10,21,9,5,0,9,3,1,1,0,7,19,10775,-722,4157,-614,4845,400,0,0,0,0,3374,-623,0,100
2023-04-09,Médecine Générale,Dimanche,1,0,0,Printemps,0,0,0,9,3,10,33,47,6,1,7,3,0,1,0,8,18,10089,-686,3743,-414,4745,-100,0,16,0,0,2793,-581,0,0
2023-04-09,Chirurgie,Dimanche,1,0,0,Printemps,0,0,0,2,6,10,28,32,3,4,7,5,0,0,0,6,19,9620,-469,3334,-409,4139,-606,0,20,0,0,2376,-417,0,60
2023-04-09,Obstétrique,Dimanche,1,0,0,Printemps,0,0,0,1,0,3,12,28,2,1,4,3,3,2,0,8,15,9218,-402,2883,-451,3989,-150,0,16,0,0,2025,-351,0,40
2023-04-09,Administration,Dimanche,1,0,0,Printemps,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,3,12,9218,0,2883,0,3989,0,0,0,0,0,2025,0,0,0
2023-04-10,Urgences,Lundi,0,1,0,Printemps,0,0,0,23,0,18,50,0,4,0,7,4,0,1,0,0,16,29336,-664,19459,-541,10000,400,0,-4,9568,-432,19431,-569,375,160
2023-04-10,Réanimation,Lundi,0,1,0,Printemps,0,0,0,12,0,9,24,6,3,1,10,3,0,1,1,3,19,28598,-738,18835,-624,10000,400,0,0,9154,-414,18791,-640,375,100
2023-04-10,Médecine Générale,Lundi,0,1,0,Printemps,0,0,0,8,2,12,31,49,7,1,5,5,0,2,1,3,21,27918,-680,18423,-412,9900,-100,0,16,8792,-362,18215,-576,274,-101
2023-04-10,Chirurgie,Lundi,0,1,0,Printemps,0,0,0,1,6,9,26,34,3,4,7,3,1,0,1,2,19,27452,-466,18015,-408,9294,-606,0,20,8485,-307,17800,-415,274,60
2023-04-10,Obstétrique,Lundi,0,1,0,Printemps,0,0,0,7,0,2,17,23,2,0,6,3,3,0,0,3,14,27038,-414,17556,-459,9144,-150,0,16,8077,-408,17438,-362,274,40
2023-04-10,Administration,Lundi,0,1,0,Printemps,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,3,10,27038,0,17556,0,9144,0,0,0,8077,0,17438,0,274,0
2023-04-11,Urgences,Mardi,0,0,0,Printemps,0,0,0,20,0,21,49,1,6,1,7,3,0,2,0,2,19,26382,-656,17020,-536,9144,400,0,0,7649,-428,16878,-560,274,160
2023-04-11,Réanimation,Mardi,0,0,0,Printemps,0,0,0,7,0,7,24,6,5,1,9,5,0,0,0,4,20,25660,-722,16406,-614,9144,400,0,0,7241,-408,16255,-623,274,100
2023-04-11,Médecine Générale,Mardi,0,0,0,Printemps,0,0,0,9,5,10,35,45,7,0,5,5,0,1,1,2,19,24968,-692,15990,-416,9044,-100,0,16,6875,-366,15669,-586,173,-101
2023-04-11,Chirurgie,Mardi,0,0,0,Printemps,0,0,0,4,10,9,31,29,1,4,7,4,0,0,1,2,17,24485,-483,15574,-416,8434,-610,0,20,6561,-314,15239,-430,173,60
2023-04-11,Obstétrique,Mardi,0,0,0,Printemps,0,0,0,2,4,7,16,24,3,0,6,3,4,0,0,1,16,24073,-412,15117,-457,8283,-151,0,16,6154,-407,14879,-360,173,40
2023-04-11,Administration,Mardi,0,0,0,Printemps,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,2,12,24073,0,15117,0,8283,0,0,0,6154,0,14879,0,173,0
2023-04-12,Urgences,Mercredi,0,0,0,Printemps,0,0,0,29,0,17,50,0,6,0,9,3,1,1,0,5,20,23392,-681,14565,-552,8283,400,0,0,5714,-440,14292,-587,173,160
2023-04-12,Réanimation,Mercredi,0,0,0,Printemps,0,0,0,12,0,10,26,4,4,0,10,3,0,0,0,1,17,22654,-738,13941,-624,8283,400,0,0,5300,-414,13652,-640,173,100
2023-04-12,Médecine Générale,Mercredi,0,0,0,Printemps,0,0,0,8,4,13,34,46,7,1,5,5,0,0,0,2,18,21968,-686,13527,-414,8183,-100,0,16,4936,-364,13071,-581,72,-101
2023-04-12,Chirurgie,Mercredi,0,0,0,Printemps,0,0,0,0,10,9,32,28,3,4,9,5,0,1,0,5,22,21494,-474,13115,-412,7573,-610,0,20,4626,-310,12649,-422,72,60
2023-04-12,Obstétrique,Mercredi,0,0,0,Printemps,0,0,0,0,0,3,13,27,3,0,6,4,3,2,0,2,18,21094,-400,12665,-450,7423,-150,0,16,4226,-400,12299,-350,72,40
2023-04-12,Administration,Mercredi,0,0,0,Printemps,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,3,11,21094,0,12665,0,7423,0,0,0,4226,0,12299,0,72,0
2023-04-13,Urgences,Jeudi,0,0,0,Printemps,0,0,0,22,0,20,50,0,6,0,7,5,0,1,0,3,19,20433,-661,12126,-539,7423,400,0,0,3796,-430,11733,-566,72,160
2023-04-13,Réanimation,Jeudi,0,0,0,Printemps,0,0,0,11,0,7,30,0,4,0,10,3,0,0,0,3,17,19698,-735,11504,-622,7423,400,0,0,3383,-413,11096,-637,72,100
2023-04-13,Médecine Générale,Jeudi,0,0,0,Printemps,0,0,0,6,5,11,34,46,5,0,5,5,1,0,0,4,16,19015,-683,11091,-413,7323,-100,0,16,3020,-363,10518,-578,0,-72
2023-04-13,Chirurgie,Jeudi,0,0,0,Printemps,0,0,0,2,9,12,31,29,3,5,8,5,0,0,0,2,21,18539,-476,10678,-413,6714,-609,0,20,2709,-311,10094,-424,0,60
2023-04-13,Obstétrique,Jeudi,0,0,0,Printemps,0,0,0,4,2,4,15,25,2,1,4,3,3,2,0,2,15,18127,-412,10221,-457,6564,-150,0,16,2302,-407,9734,-360,0,40
2023-04-13,Administration,Jeudi,0,0,0,Printemps,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,3,10,18127,0,10221,0,6564,0,0,0,2302,0,9734,0,0,0
2023-04-14,Urgences,Vendredi,0,0,0,Printemps,0,0,0,26,0,21,50,0,5,0,8,4,0,0,0,0,17,17455,-672,9675,-546,6564,400,0,0,1866,-436,9156,-578,0,160
2023-04-14,Réanimation,Vendredi,0,0,0,Printemps,0,0,0,12,0,11,30,0,3,0,9,3,1,2,0,3,18,16717,-738,9051,-624,6564,400,0,0,1452,-414,8516,-640,0,100
2023-04-14,Médecine Générale,Vendredi,0,0,0,Printemps,0,0,0,7,5,10,36,44,7,0,7,3,0,2,0,3,19,16031,-686,8637,-414,6464,-100,0,16,1088,-364,7935,-581,0,0
2023-04-14,Chirurgie,Vendredi,0,0,0,Printemps,0,0,0,6,9,12,34,26,2,6,7,3,0,1,0,0,19,15545,-486,8219,-418,5855,-609,0,20,773,-315,7502,-433,0,60
2023-04-14,Obstétrique,Vendredi,0,0,0,Printemps,0,0,0,5,2,4,18,22,2,0,6,4,3,1,0,2,16,15131,-414,7760,-459,5705,-150,0,16,365,-408,7140,-362,0,40
2023-04-14,Administration,Vendredi,0,0,0,Printemps,0,0,0,0,0,0,0,0,0,1,1,0,1,0,10,3,13,15131,0,7760,0,5705,0,0,0,365,0,7140,0,0,0
2023-04-15,Urgences,Samedi,1,0,0,Printemps,0,0,0,23,0,21,50,0,4,0,7,4,0,1,0,2,16,14467,-664,7219,-541,5705,400,0,0,0,-365,6571,-569,0,160
2023-04-15,Réanimation,Samedi,1,0,0,Printemps,0,0,0,7,0,12,25,5,3,0,10,3,0,1,1,10,18,13745,-722,6605,-614,5705,400,0,0,0,0,5948,-623,0,100
2023-04-15,Médecine Générale,Samedi,1,0,0,Printemps,0,0,0,5,2,12,31,49,6,0,5,3,1,0,0,1,15,13074,-671,6197,-408,5605,-100,0,16,0,0,5380,-568,0,0
2023-04-15,Chirurgie,Samedi,1,0,0,Printemps,0,0,0,1,4,13,26,34,2,6,8,4,0,1,0,1,21,12612,-462,5791,-406,5001,-604,0,20,0,0,4969,-411,0,60
2023-04-15,Obstétrique,Samedi,1,0,0,Printemps,0,0,0,5,1,4,20,20,1,0,4,4,5,2,0,4,16,12200,-412,5334,-457,4851,-150,0,16,0,0,4609,-360,0,40
2023-04-15,Administration,Samedi,1,0,0,Printemps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,10,12200,0,5334,0,4851,0,0,0,0,0,4609,0,0,0
2023-04-16,Urgences,Dimanche,1,0,0,Printemps,0,0,0,24,0,21,50,0,5,0,9,3,0,1,1,2,19,11533,-667,4791,-543,4851,400,0,0,0,0,4037,-572,0,160
2023-04-16,Réanimation,Dimanche,1,0,0,Printemps,0,0,0,8,0,6,27,3,5,0,11,5,0,1,0,3,22,10808,-725,4175,-616,4851,400,0,0,0,0,3410,-627,0,100
2023-04-16,Médecine Générale,Dimanche,1,0,0,Printemps,0,0,0,6,2,8,31,49,6,1,7,5,0,0,0,10,19,10134,-674,3766,-409,4751,-100,0,16,0,0,2840,-570,0,0
2023-04-16,Chirurgie,Dimanche,1,0,0,Printemps,0,0,0,4,6,7,29,31,2,5,7,5,1,0,0,7,20,9660,-474,3354,-412,4145,-606,0,20,0,0,2418,-422,0,60
2023-04-16,Obstétrique,Dimanche,1,0,0,Printemps,0,0,0,1,0,5,16,24,1,1,5,3,5,2,0,1,17,9258,-402,2903,-451,3995,-150,0,16,0,0,2067,-351,0,40
2023-04-16,Administration,Dimanche,1,0,0,Printemps,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,10,9258,0,2903,0,3995,0,0,0,0,0,2067,0,0,0
2023-04-17,Urgences,Lundi,0,0,0,Printemps,0,0,0,24,0,20,50,0,5,0,7,4,0,1,0,4,17,29333,-667,19457,-543,10000,400,0,-3,9567,-433,19428,-572,309,160
2023-04-17,Réanimation,Lundi,0,0,0,Printemps,0,0,0,10,0,8,29,1,4,0,9,5,1,0,0,1,19,28601,-732,18837,-620,10000,400,0,0,9155,-412,18794,-634,309,100
2023-04-17,Médecine Générale,Lundi,0,0,0,Printemps,0,0,0,6,6,9,34,46,6,0,7,3,0,2,0,0,18,27915,-686,18423,-414,9900,-100,0,16,8791,-364,18213,-581,208,-101
2023-04-17,Chirurgie,Lundi,0,0,0,Printemps,0,0,0,2,10,9,32,28,1,6,9,5,0,0,0,1,21,27437,-478,18009,-414,9290,-610,0,20,8479,-312,17787,-426,208,60
2023-04-17,Obstétrique,Lundi,0,0,0,Printemps,0,0,0,0,2,2,16,24,3,0,4,2,5,0,0,1,14,27033,-404,17557,-452,9140,-150,0,16,8077,-402,17434,-353,208,40
2023-04-17,Administration,Lundi,0,0,0,Printemps,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,3,12,27033,0,17557,0,9140,0,0,0,8077,0,17434,0,208,0
2023-04-18,Urgences,Mardi,0,0,0,Printemps,0,0,0,22,1,19,50,0,6,0,8,3,0,1,0,4,18,26369,-664,17016,-541,9140,400,0,0,7645,-432,16865,-569,208,160
2023-04-18,Réanimation,Mardi,0,0,0,Printemps,0,0,0,8,0,8,29,1,5,0,10,3,0,1,1,4,20,25644,-725,16400,-616,9140,400,0,0,7236,-409,16238,-627,208,100
2023-04-18,Médecine Générale,Mardi,0,0,0,Printemps,0,0,0,5,5,11,33,47,7,0,7,5,0,0,0,3,19,24964,-680,15988,-412,9040,-100,0,16,6874,-362,15662,-576,107,-101
2023-04-18,Chirurgie,Mardi,0,0,0,Printemps,0,0,0,0,8,10,30,30,2,6,9,5,1,1,0,1,24,24495,-469,15579,-409,8432,-608,0,20,6566,-308,15245,-417,107,60
2023-04-18,Obstétrique,Mardi,0,0,0,Printemps,0,0,0,5,1,3,19,21,2,0,5,4,3,1,0,2,15,24083,-412,15122,-457,8282,-150,0,16,6159,-407,14885,-360,107,40
2023-04-18,Administration,Mardi,0,0,0,Printemps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,24083,0,15122,0,8282,0,0,0,6159,0,14885,0,107,0
2023-04-19,Urgences,Mercredi,0,0,0,Printemps,0,0,0,25,0,22,50,0,6,0,8,4,0,1,0,2,19,23413,-670,14577,-545,8282,400,0,0,5724,-435,14310,-575,107,160
2023-04-19,Réanimation,Mercredi,0,0,0,Printemps,0,0,0,9,0,9,29,1,5,0,9,4,0,1,0,3,19,22685,-728,13959,-618,8282,400,0,0,5314,-410,13680,-630,107,100
2023-04-19,Médecine Générale,Mercredi,0,0,0,Printemps,0,0,0,7,3,13,30,50,5,1,7,5,1,2,0,1,21,22005,-680,13547,-412,8182,-100,0,16,4952,-362,13104,-576,6,-101
2023-04-19,Chirurgie,Mercredi,0,0,0,Printemps,0,0,0,3,9,13,29,31,3,5,9,3,0,0,0,5,20,21527,-478,13133,-414,7573,-609,0,20,4640,-312,12678,-426,6,60
2023-04-19,Obstétrique,Mercredi,0,0,0,Printemps,0,0,0,6,1,7,19,21,1,0,4,3,4,0,0,3,12,21113,-414,12674,-459,7423,-150,0,16,4232,-408,12316,-362,6,40
2023-04-19,Administration,Mercredi,0,0,0,Printemps,0,0,0,0,0,0,0,0,0,1,1,1,0,0,10,1,13,21113,0,12674,0,7423,0,0,0,4232,0,12316,0,6,0
2023-04-20,Urgences,Jeudi,0,0,0,Printemps,0,0,0,25,1,21,50,0,6,0,8,5,0,2,1,3,22,20441,-672,12128,-546,7423,400,0,0,3796,-436,11738,-578,6,160
2023-04-20,Réanimation,Jeudi,0,0,0,Printemps,0,0,0,8,0,11,26,4,3,0,11,5,0,1,1,3,21,19716,-725,11512,-616,7423,400,0,0,3387,-409,11111,-627,6,100
2023-04-20,Médecine Générale,Jeudi,0,0,0,Printemps,0,0,0,8,6,13,31,49,7,1,5,4,0,1,0,4,18,19024,-692,11096,-416,7323,-100,0,16,3021,-366,10525,-586,0,-6
2023-04-20,Chirurgie,Jeudi,0,0,0,Printemps,0,0,0,1,10,9,31,29,3,4,9,4,0,0,0,0,20,18548,-476,10683,-413,6713,-610,0,20,2710,-311,10101,-424,0,60
2023-04-20,Obstétrique,Jeudi,0,0,0,Printemps,0,0,0,1,2,6,16,24,2,0,5,4,3,0,0,2,14,18142,-406,10230,-453,6563,-150,0,16,2307,-403,9746,-355,0,40
2023-04-20,Administration,Jeudi,0,0,0,Printemps,0,0,0,0,0,0,0,0,1,1,0,1,0,0,11,2,14,18142,0,10230,0,6563,0,0,0,2307,0,9746,0,0,0
2023-04-21,Urgences,Vendredi,0,0,0,Printemps,0,0,0,23,0,20,50,0,6,0,7,3,0,1,0,1,17,17478,-664,9689,-541,6563,400,0,0,1875,-432,9177,-569,0,160
2023-04-21,Réanimation,Vendredi,0,0,0,Printemps,0,0,0,12,0,10,28,2,4,0,10,5,0,0,1,4,20,16740,-738,9065,-624,6563,400,0,0,1461,-414,8537,-640,0,100
2023-04-21,Médecine Générale,Vendredi,0,0,0,Printemps,0,0,0,3,6,12,28,52,7,0,6,4,0,0,1,0,18,16063,-677,8655,-410,6463,-100,0,16,1101,-360,7964,-573,0,0
2023-04-21,Chirurgie,Vendredi,0,0,0,Printemps,0,0,0,0,9,8,32,28,3,6,8,3,0,0,1,2,21,15592,-471,8245,-410,5854,-609,0,20,792,-309,7545,-419,0,60
2023-04-21,Obstétrique,Vendredi,0,0,0,Printemps,0,0,0,1,3,5,15,25,1,1,5,4,4,2,0,4,17,15184,-408,7790,-455,5703,-151,0,16,388,-404,7188,-357,0,40
2023-04-21,Administration,Vendredi,0,0,0,Printemps,0,0,0,0,0,0,0,0,1,0,0,1,1,0,9,2,12,15184,0,7790,0,5703,0,0,0,388,0,7188,0,0,0
2023-04-22,Urgences,Samedi,1,0,0,Printemps,0,0,0,22,1,17,50,0,4,1,7,3,0,1,0,3,16,14520,-664,7249,-541,5703,400,0,0,0,-388,6619,-569,0,160
2023-04-22,Réanimation,Samedi,1,0,0,Printemps,0,0,0,13,0,9,30,0,3,0,11,3,1,2,0,10,20,13779,-741,6623,-626,5703,400,0,0,0,0,5975,-644,0,100
2023-04-22,Médecine Générale,Samedi,1,0,0,Printemps,0,0,0,8,1,8,29,51,5,0,6,4,0,1,1,7,17,13102,-677,6213,-410,5603,-100,0,16,0,0,5402,-573,0,0
2023-04-22,Chirurgie,Samedi,1,0,0,Printemps,0,0,0,3,5,8,32,28,3,5,9,3,0,0,1,9,21,12633,-469,5804,-409,4998,-605,0,20,0,0,4985,-417,0,60
2023-04-22,Obstétrique,Samedi,1,0,0,Printemps,0,0,0,4,0,5,14,26,1,0,5,4,3,0,0,3,13,12225,-408,5349,-455,4848,-150,0,16,0,0,4628,-357,0,40
2023-04-22,Administration,Samedi,1,0,0,Printemps,0,0,0,0,0,0,0,0,0,0,1,1,1,1,11,2,15,12225,0,5349,0,4848,0,0,0,0,0,4628,0,0,0
2023-04-23,Urgences,Dimanche,1,0,0,Printemps,0,0,0,21,0,20,50,0,4,0,8,5,0,0,0,9,17,11567,-658,4812,-537,4848,400,0,0,0,0,4065,-563,0,160
2023-04-23,Réanimation,Dimanche,1,0,0,Printemps,0,0,0,11,0,9,30,0,3,0,11,3,1,0,1,10,19,10832,-735,4190,-622,4848,400,0,0,0,0,3428,-637,0,100
2023-04-23,Médecine Générale,Dimanche,1,0,0,Printemps,0,0,0,12,0,9,32,48,5,0,7,5,0,1,1,5,19,10146,-686,3776,-414,4748,-100,0,16,0,0,2847,-581,0,0
2023-04-23,Chirurgie,Dimanche,1,0,0,Printemps,0,0,0,3,5,12,28,32,2,4,7,4,0,1,0,10,18,9677,-469,3367,-409,4143,-605,0,20,0,0,2430,-417,0,60
2023-04-23,Obstétrique,Dimanche,1,0,0,Printemps,0,0,0,0,1,2,13,27,1,0,6,3,3,0,0,7,13,9275,-402,2916,-451,3993,-150,0,16,0,0,2079,-351,0,40
2023-04-23,Administration,Dimanche,1,0,0,Printemps,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,6,12,9275,0,2916,0,3993,0,0,0,0,0,2079,0,0,0
2023-04-24,Urgences,Lundi,0,0,0,Printemps,0,0,0,25,0,18,50,0,4,0,8,5,0,0,1,4,18,29330,-670,19455,-545,10000,400,0,-2,9565,-435,19425,-575,108,160
2023-04-24,Réanimation,Lundi,0,0,0,Printemps,0,0,0,13,0,9,30,0,3,0,11,4,1,1,0,1,20,28589,-741,18829,-626,10000,400,0,0,9150,-415,18781,-644,108,100
2023-04-24,Médecine Générale,Lundi,0,0,0,Printemps,0,0,0,6,7,13,32,48,7,0,6,4,1,1,0,3,19,27900,-689,18414,-415,9899,-101,0,16,8785,-365,18198,-583,7,-101
2023-04-24,Chirurgie,Lundi,0,0,0,Printemps,0,0,0,2,9,11,28,32,1,4,9,3,0,1,0,2,18,27424,-476,18001,-413,9290,-609,0,20,8474,-311,17774,-424,7,60
2023-04-24,Obstétrique,Lundi,0,0,0,Printemps,0,0,0,1,4,2,16,24,1,1,5,2,3,2,0,0,14,27014,-410,17545,-456,9139,-151,0,16,8068,-406,17415,-359,7,40
2023-04-24,Administration,Lundi,0,0,0,Printemps,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,3,10,27014,0,17545,0,9139,0,0,0,8068,0,17415,0,7,0
2023-04-25,Urgences,Mardi,0,0,0,Printemps,0,0,1,37,0,21,50,0,6,1,8,5,0,1,0,7,21,26291,-723,16969,-576,9139,400,0,0,7617,-451,16804,-611,7,160
2023-04-25,Réanimation,Mardi,0,0,0,Printemps,0,0,1,19,1,11,30,0,5,0,11,4,0,0,0,11,20,25503,-788,16316,-653,9139,400,0,0,7193,-424,16136,-668,7,100
2023-04-25,Médecine Générale,Mardi,0,0,0,Printemps,0,0,1,2,4,9,29,51,7,1,6,4,0,2,0,9,20,24835,-668,15909,-407,9039,-100,0,16,6836,-357,15571,-565,0,-7
2023-04-25,Chirurgie,Mardi,0,0,0,Printemps,0,0,1,1,10,11,28,32,1,4,8,3,1,1,1,6,19,24359,-476,15496,-413,8429,-610,0,20,6525,-311,15147,-424,0,60
2023-04-25,Obstétrique,Mardi,0,0,0,Printemps,0,0,1,3,2,4,17,23,1,0,5,4,4,0,0,8,14,23949,-410,15040,-456,8279,-150,0,16,6119,-406,14788,-359,0,40
2023-04-25,Administration,Mardi,0,0,0,Printemps,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,1,11,23949,0,15040,0,8279,0,0,0,6119,0,14788,0,0,0
2023-04-26,Urgences,Mercredi,0,0,0,Printemps,0,0,0,22,3,20,50,0,5,0,7,4,0,2,0,0,18,23279,-670,14495,-545,8279,400,0,0,5684,-435,14213,-575,0,160
2023-04-26,Réanimation,Mercredi,0,0,0,Printemps,0,0,0,9,1,13,27,3,3,0,9,4,1,2,0,1,19,22547,-732,13875,-620,8279,400,0,0,5272,-412,13579,-634,0,100
2023-04-26,Médecine Générale,Mercredi,0,0,0,Printemps,0,0,0,4,5,7,31,49,6,0,5,3,1,1,0,4,16,21870,-677,13465,-410,8179,-100,0,16,4912,-360,13006,-573,0,0
2023-04-26,Chirurgie,Mercredi,0,0,0,Printemps,0,0,0,4,11,9,34,26,2,4,9,3,0,0,0,1,18,21384,-486,13047,-418,7568,-611,0,20,4597,-315,12573,-433,0,60
2023-04-26,Obstétrique,Mercredi,0,0,0,Printemps,0,0,0,5,4,6,20,20,2,1,4,2,3,0,1,1,13,20966,-418,12586,-461,7417,-151,0,16,4187,-410,12207,-366,0,40
2023-04-26,Administration,Mercredi,0,0,0,Printemps,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1,12,20966,0,12586,0,7417,0,0,0,4187,0,12207,0,0,0
2023-04-27,Urgences,Jeudi,0,0,0,Printemps,0,0,0,27,0,22,50,0,5,1,9,5,0,0,0,2,20,20291,-675,12038,-548,7417,400,0,0,3750,-437,11626,-581,0,160
2023-04-27,Réanimation,Jeudi,0,0,0,Printemps,0,0,0,11,0,8,30,0,4,0,11,3,0,1,0,0,19,19556,-735,11416,-622,7417,400,0,0,3337,-413,10989,-637,0,100
2023-04-27,Médecine Générale,Jeudi,0,0,0,Printemps,0,0,0,3,4,8,30,50,6,0,6,4,0,0,1,4,17,18885,-671,11008,-408,7317,-100,0,16,2979,-358,10421,-568,0,0
2023-04-27,Chirurgie,Jeudi,0,0,0,Printemps,0,0,0,2,9,13,32,28,2,5,7,5,1,1,0,3,21,18409,-476,10595,-413,6708,-609,0,20,2668,-311,9997,-424,0,60
2023-04-27,Obstétrique,Jeudi,0,0,0,Printemps,0,0,0,4,2,7,19,21,3,0,4,2,5,0,0,0,14,17997,-412,10138,-457,6558,-150,0,16,2261,-407,9637,-360,0,40
2023-04-27,Administration,Jeudi,0,0,0,Printemps,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,1,12,17997,0,10138,0,6558,0,0,0,2261,0,9637,0,0,0
2023-04-28,Urgences,Vendredi,0,0,0,Printemps,0,0,0,25,0,19,50,0,6,0,9,4,0,1,1,3,21,17327,-670,9593,-545,6558,400,0,0,1826,-435,9062,-575,0,160
2023-04-28,Réanimation,Vendredi,0,0,0,Printemps,0,0,0,11,0,12,29,1,5,0,9,3,1,2,1,4,21,16592,-735,8971,-622,6558,400,0,0,1413,-413,8425,-637,0,100
2023-04-28,Médecine Générale,Vendredi,0,0,0,Printemps,0,0,0,4,6,9,31,49,5,0,6,5,1,2,0,1,19,15912,-680,8559,-412,6458,-100,0,16,1051,-362,7849,-576,0,0
2023-04-28,Chirurgie,Vendredi,0,0,0,Printemps,0,0,0,0,10,10,32,28,3,4,7,3,1,1,1,5,20,15438,-474,8147,-412,5848,-610,0,20,741,-310,7427,-422,0,60
2023-04-28,Obstétrique,Vendredi,0,0,0,Printemps,0,0,0,3,3,7,18,22,3,0,6,4,3,1,0,4,17,15026,-412,7690,-457,5697,-151,0,16,334,-407,7067,-360,0,40
2023-04-28,Administration,Vendredi,0,0,0,Printemps,0,0,0,0,0,0,0,0,0,1,1,0,1,0,11,2,14,15026,0,7690,0,5697,0,0,0,334,0,7067,0,0,0
2023-04-29,Urgences,Samedi,1,0,0,Printemps,0,0,0,23,0,19,50,0,4,1,9,3,0,2,0,10,19,14362,-664,7149,-541,5697,400,0,0,0,-334,6498,-569,0,160
2023-04-29,Réanimation,Samedi,1,0,0,Printemps,0,0,0,9,0,10,28,2,3,1,11,5,0,0,0,2,20,13634,-728,6531,-618,5697,400,0,0,0,0,5868,-630,0,100
2023-04-29,Médecine Générale,Samedi,1,0,0,Printemps,0,0,0,8,3,12,30,50,6,0,5,4,0,1,0,1,16,12951,-683,6118,-413,5597,-100,0,16,0,0,5290,-578,0,0
2023-04-29,Chirurgie,Samedi,1,0,0,Printemps,0,0,0,0,5,9,28,32,2,4,7,4,1,1,0,5,19,12489,-462,5712,-406,4992,-605,0,20,0,0,4879,-411,0,60
2023-04-29,Obstétrique,Samedi,1,0,0,Printemps,0,0,0,3,0,4,17,23,2,0,6,2,5,1,0,8,16,12083,-406,5259,-453,4842,-150,0,16,0,0,4524,-355,0,40
2023-04-29,Administration,Samedi,1,0,0,Printemps,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,7,12,12083,0,5259,0,4842,0,0,0,0,0,4524,0,0,0
2023-04-30,Urgences,Dimanche,1,0,0,Printemps,0,0,0,25,0,20,50,0,5,0,8,3,1,1,1,3,19,11413,-670,4714,-545,4842,400,0,0,0,0,3949,-575,0,160
2023-04-30,Réanimation,Dimanche,1,0,0,Printemps,0,0,0,9,0,7,30,0,3,0,10,5,0,0,0,2,18,10685,-728,4096,-618,4842,400,0,0,0,0,3319,-630,0,100
